numeric.date,crosser,group,focal.plant,focal.type,mom,mom.loc,mom.type,dad,dad.loc,dad.type,cross.ind,cross.loc,cross.type,w.capsule,n.seeds,seed1,seed2,seed3,seed4,r.cross.type,mom.geo,mom.sp,dad.geo,dad.sp,mom.pop,dad.pop,r.geo,r.sp,min1seed,minfert,intraspecific
42971,Kate,17,41AL,AL,41AL,Kent,AL,29AL,KS,AL,29xx41,KentxxKS,ALxxAL,62.9,2,26.3,28.1,1,0.5,ALxAL,A,L,A,L,Kent.L,KS.L,AxA,LxL,TRUE,TRUE,TRUE
42971,Kate,17,41AL,AL,41AL,Kent,AL,117SL,POL,SL,117xx41,KentxxPOL,ALxxSL,86.3,3,25.9,25.2,25.9,0.8,ALxSL,A,L,S,L,Kent.L,POL.L,AxS,LxL,TRUE,TRUE,TRUE
42979,Kate,17,41AL,AL,41AL,Kent,AL,29AL,KS,AL,29xx41,KentxxKS,ALxxAL,57.7,2,25.6,24.8,0.4,0.4,ALxAL,A,L,A,L,Kent.L,KS.L,AxA,LxL,TRUE,TRUE,TRUE
42979,Kate,17,41AL,AL,41AL,Kent,AL,117SL,POL,SL,117xx41,KentxxPOL,ALxxSL,61.7,2,25.4,29.2,0.6,0,ALxSL,A,L,S,L,Kent.L,POL.L,AxS,LxL,TRUE,TRUE,TRUE
42979,Kate,17,41AL,AL,41AL,Kent,AL,29AL,KS,AL,29xx41,KentxxKS,ALxxAL,56.5,2,24.1,24.8,0.6,0.5,ALxAL,A,L,A,L,Kent.L,KS.L,AxA,LxL,TRUE,TRUE,TRUE
42979,Kate,17,41AL,AL,41AL,Kent,AL,29AL,KS,AL,29xx41,KentxxKS,ALxxAL,30,1,23.9,0.2,0.2,0.3,ALxAL,A,L,A,L,Kent.L,KS.L,AxA,LxL,TRUE,TRUE,TRUE
42971,Kate,17,41AL,AL,41AL,Kent,AL,29AL,KS,AL,29xx41,KentxxKS,ALxxAL,103.7,4,23.4,23.7,22.6,24.9,ALxAL,A,L,A,L,Kent.L,KS.L,AxA,LxL,TRUE,TRUE,TRUE
42982,Kate,17,41AL,AL,29AL,KS,AL,41AL,Kent,AL,29xx41,KentxxKS,ALxxAL,0,0,NA,NA,NA,NA,ALxAL,A,L,A,L,KS.L,Kent.L,AxA,LxL,FALSE,FALSE,TRUE
42964,Kate,17,41AL,AL,29AL,KS,AL,41AL,Kent,AL,29xx41,KentxxKS,ALxxAL,38.6,1,31.3,0,0,0,ALxAL,A,L,A,L,KS.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42986,Kate,17,41AL,AL,29AL,KS,AL,41AL,Kent,AL,29xx41,KentxxKS,ALxxAL,86.1,3,26,26.7,24.5,0,ALxAL,A,L,A,L,KS.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42980,Kate,17,41AL,AL,29AL,KS,AL,41AL,Kent,AL,29xx41,KentxxKS,ALxxAL,76.2,3,24,22.8,21.5,0,ALxAL,A,L,A,L,KS.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42986,Kate,17,41AL,AL,29AL,KS,AL,41AL,Kent,AL,29xx41,KentxxKS,ALxxAL,3.6,0,1.3,0.1,0.1,0.1,ALxAL,A,L,A,L,KS.L,Kent.L,AxA,LxL,FALSE,TRUE,TRUE
42983,Kate,17,41AL,AL,150AC,Ocean,AC,41AL,Kent,AL,150xx41,KentxxOcean,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,Ocean.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
43030,Kate,17,41AL,AL,150AC,Ocean,AC,41AL,Kent,AL,150xx41,KentxxOcean,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,Ocean.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
43032,Kate,17,41AL,AL,150AC,Ocean,AC,41AL,Kent,AL,150xx41,KentxxOcean,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,Ocean.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
43032,Kate,17,41AL,AL,150AC,Ocean,AC,41AL,Kent,AL,150xx41,KentxxOcean,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,Ocean.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
43037,Kate,17,41AL,AL,150AC,Ocean,AC,41AL,Kent,AL,150xx41,KentxxOcean,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,Ocean.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
43037,Kate,17,41AL,AL,150AC,Ocean,AC,41AL,Kent,AL,150xx41,KentxxOcean,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,Ocean.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
42970,Kate,17,41AL,AL,117SL,POL,SL,41AL,Kent,AL,117xx41,KentxxPOL,ALxxSL,97.7,3,29.5,29.7,29.2,0,SLxAL,S,L,A,L,POL.L,Kent.L,SxA,LxL,TRUE,TRUE,TRUE
42970,Kate,17,41AL,AL,117SL,POL,SL,41AL,Kent,AL,117xx41,KentxxPOL,ALxxSL,117.5,4,27.1,27.5,26.8,26.4,SLxAL,S,L,A,L,POL.L,Kent.L,SxA,LxL,TRUE,TRUE,TRUE
42959,Kate,17,41AL,AL,117SL,POL,SL,41AL,Kent,AL,117xx41,KentxxPOL,ALxxSL,33.4,1,26.1,0.7,0.4,0.4,SLxAL,S,L,A,L,POL.L,Kent.L,SxA,LxL,TRUE,TRUE,TRUE
42959,Kate,17,41AL,AL,117SL,POL,SL,41AL,Kent,AL,117xx41,KentxxPOL,ALxxSL,110.8,4,25.8,26.3,24.7,25.6,SLxAL,S,L,A,L,POL.L,Kent.L,SxA,LxL,TRUE,TRUE,TRUE
42964,Kate,17,41AL,AL,117SL,POL,SL,41AL,Kent,AL,117xx41,KentxxPOL,ALxxSL,111.1,4,25.2,26.8,24.2,26.3,SLxAL,S,L,A,L,POL.L,Kent.L,SxA,LxL,TRUE,TRUE,TRUE
42964,Kate,17,41AL,AL,117SL,POL,SL,41AL,Kent,AL,117xx41,KentxxPOL,ALxxSL,35,2,14.6,15.6,0,0,SLxAL,S,L,A,L,POL.L,Kent.L,SxA,LxL,TRUE,TRUE,TRUE
42983,Kate,31,42SL,SL,93SL,CHAD,SL,42SL,Site1,SL,42xx93,CHADxxSite1,SLxxSL,88.2,3,31.2,29.9,20.7,0.5,SLxSL,S,L,S,L,CHAD.L,Site1.L,SxS,LxL,TRUE,TRUE,TRUE
42985,Kate,31,42SL,SL,93SL,CHAD,SL,42SL,Site1,SL,42xx93,CHADxxSite1,SLxxSL,64,2,28.6,29.1,NA,NA,SLxSL,S,L,S,L,CHAD.L,Site1.L,SxS,LxL,TRUE,TRUE,TRUE
42986,Kate,31,42SL,SL,93SL,CHAD,SL,42SL,Site1,SL,42xx93,CHADxxSite1,SLxxSL,63.6,2,28,28.4,0.7,NA,SLxSL,S,L,S,L,CHAD.L,Site1.L,SxS,LxL,TRUE,TRUE,TRUE
42985,Kate,31,42SL,SL,93SL,CHAD,SL,42SL,Site1,SL,42xx93,CHADxxSite1,SLxxSL,62.5,2,27.5,27.4,0.6,NA,SLxSL,S,L,S,L,CHAD.L,Site1.L,SxS,LxL,TRUE,TRUE,TRUE
42985,Kate,31,42SL,SL,93SL,CHAD,SL,42SL,Site1,SL,42xx93,CHADxxSite1,SLxxSL,70.9,3,20.7,22.7,20.1,0.7,SLxSL,S,L,S,L,CHAD.L,Site1.L,SxS,LxL,TRUE,TRUE,TRUE
42983,Kate,31,42SL,SL,93SL,CHAD,SL,42SL,Site1,SL,42xx93,CHADxxSite1,SLxxSL,42.2,2,17,19.5,0.4,NA,SLxSL,S,L,S,L,CHAD.L,Site1.L,SxS,LxL,TRUE,TRUE,TRUE
42986,Kate,31,42SL,SL,90AL,LTS,AL,42SL,Site1,SL,42xx90,LTSxxSite1,ALxxSL,0,0,NA,NA,NA,NA,ALxSL,A,L,S,L,LTS.L,Site1.L,AxS,LxL,FALSE,FALSE,TRUE
42985,Kate,31,42SL,SL,90AL,LTS,AL,42SL,Site1,SL,42xx90,LTSxxSite1,ALxxSL,93.1,3,28.3,29.6,27,0.7,ALxSL,A,L,S,L,LTS.L,Site1.L,AxS,LxL,TRUE,TRUE,TRUE
42983,Kate,31,42SL,SL,90AL,LTS,AL,42SL,Site1,SL,42xx90,LTSxxSite1,ALxxSL,66.2,2,30.9,27.3,NA,NA,ALxSL,A,L,S,L,LTS.L,Site1.L,AxS,LxL,TRUE,TRUE,TRUE
42985,Kate,31,42SL,SL,90AL,LTS,AL,42SL,Site1,SL,42xx90,LTSxxSite1,ALxxSL,98.3,3,30.7,30.7,27.8,NA,ALxSL,A,L,S,L,LTS.L,Site1.L,AxS,LxL,TRUE,TRUE,TRUE
42983,Kate,31,42SL,SL,90AL,LTS,AL,42SL,Site1,SL,42xx90,LTSxxSite1,ALxxSL,99.3,3,30.4,29.2,30.2,NA,ALxSL,A,L,S,L,LTS.L,Site1.L,AxS,LxL,TRUE,TRUE,TRUE
43008,Kate,31,42SL,SL,90AL,LTS,AL,42SL,Site1,SL,42xx90,LTSxxSite1,ALxxSL,117.5,4,27.3,26.6,27.3,26.6,ALxSL,A,L,S,L,LTS.L,Site1.L,AxS,LxL,TRUE,TRUE,TRUE
42986,Kate,31,42SL,SL,90AL,LTS,AL,42SL,Site1,SL,42xx90,LTSxxSite1,ALxxSL,57.2,2,26.1,25,NA,NA,ALxSL,A,L,S,L,LTS.L,Site1.L,AxS,LxL,TRUE,TRUE,TRUE
43046,Kate,31,42SL,SL,13SC,POL,SC,42SL,Site1,SL,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,Site1.L,SxS,CxL,FALSE,FALSE,FALSE
43047,Kate,31,42SL,SL,13SC,POL,SC,42SL,Site1,SL,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,Site1.L,SxS,CxL,FALSE,FALSE,FALSE
43053,Kate,31,42SL,SL,13SC,POL,SC,42SL,Site1,SL,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,Site1.L,SxS,CxL,FALSE,FALSE,FALSE
43053,Kate,31,42SL,SL,13SC,POL,SC,42SL,Site1,SL,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,Site1.L,SxS,CxL,FALSE,FALSE,FALSE
43076,Kate,31,42SL,SL,13SC,POL,SC,42SL,Site1,SL,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,Site1.L,SxS,CxL,FALSE,FALSE,FALSE
42986,Kate,31,42SL,SL,42SL,Site1,SL,13SC,POL,SC,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,Site1.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
42986,Kate,31,42SL,SL,42SL,Site1,SL,13SC,POL,SC,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,Site1.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
43010,Kate,31,42SL,SL,42SL,Site1,SL,13SC,POL,SC,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,Site1.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
43039,Kate,31,42SL,SL,42SL,Site1,SL,13SC,POL,SC,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,Site1.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
43042,Kate,31,42SL,SL,42SL,Site1,SL,13SC,POL,SC,13xx42,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,Site1.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
42996,Irene,31,42SL,SL,42SL,Site1,SL,75AC,Site5,AC,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,Site1.L,Site5.C,SxA,LxC,FALSE,FALSE,FALSE
43012,Kate,31,42SL,SL,42SL,Site1,SL,75AC,Site5,AC,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,Site1.L,Site5.C,SxA,LxC,FALSE,FALSE,FALSE
43012,Kate,31,42SL,SL,42SL,Site1,SL,75AC,Site5,AC,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,Site1.L,Site5.C,SxA,LxC,FALSE,FALSE,FALSE
43020,Kate,31,42SL,SL,42SL,Site1,SL,75AC,Site5,AC,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,Site1.L,Site5.C,SxA,LxC,FALSE,FALSE,FALSE
43020,Kate,31,42SL,SL,42SL,Site1,SL,75AC,Site5,AC,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,Site1.L,Site5.C,SxA,LxC,FALSE,FALSE,FALSE
43049,Kate,31,42SL,SL,42SL,Site1,SL,75AC,Site5,AC,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,Site1.L,Site5.C,SxA,LxC,FALSE,FALSE,FALSE
42999,Kate,31,42SL,SL,42SL,Site1,SL,93SL,CHAD,SL,42xx93,CHADxxSite1,SLxxSL,0,0,NA,NA,NA,NA,SLxSL,S,L,S,L,Site1.L,CHAD.L,SxS,LxL,FALSE,FALSE,TRUE
43010,Kate,31,42SL,SL,42SL,Site1,SL,13SC,POL,SC,13xx42,POLxxSite1,SCxxSL,35.2,1,30.2,0,0,0,SLxSC,S,L,S,C,Site1.L,POL.C,SxS,LxC,TRUE,TRUE,FALSE
42988,Kate,31,42SL,SL,42SL,Site1,SL,93SL,CHAD,SL,42xx93,CHADxxSite1,SLxxSL,63.4,2,30.2,25,0.8,0.7,SLxSL,S,L,S,L,Site1.L,CHAD.L,SxS,LxL,TRUE,TRUE,TRUE
42987,Kate,31,42SL,SL,42SL,Site1,SL,93SL,CHAD,SL,42xx93,CHADxxSite1,SLxxSL,35.9,1,29.3,0.9,0,0,SLxSL,S,L,S,L,Site1.L,CHAD.L,SxS,LxL,TRUE,TRUE,TRUE
42988,Kate,31,42SL,SL,42SL,Site1,SL,93SL,CHAD,SL,42xx93,CHADxxSite1,SLxxSL,52.1,2,27.1,18.8,0.5,0,SLxSL,S,L,S,L,Site1.L,CHAD.L,SxS,LxL,TRUE,TRUE,TRUE
43009,Kate,31,42SL,SL,42SL,Site1,SL,90AL,LTS,AL,42xx90,LTSxxSite1,ALxxSL,114.2,4,26.9,27.9,26.6,25.4,SLxAL,S,L,A,L,Site1.L,LTS.L,SxA,LxL,TRUE,TRUE,TRUE
43007,Kate,31,42SL,SL,42SL,Site1,SL,90AL,LTS,AL,42xx90,LTSxxSite1,ALxxSL,101.6,4,25.9,15.2,26.4,25.4,SLxAL,S,L,A,L,Site1.L,LTS.L,SxA,LxL,TRUE,TRUE,TRUE
43004,Kate,31,42SL,SL,42SL,Site1,SL,90AL,LTS,AL,42xx90,LTSxxSite1,ALxxSL,79.8,3,25.4,23.4,23.8,0.6,SLxAL,S,L,A,L,Site1.L,LTS.L,SxA,LxL,TRUE,TRUE,TRUE
42988,Kate,31,42SL,SL,42SL,Site1,SL,93SL,CHAD,SL,42xx93,CHADxxSite1,SLxxSL,84.5,3,25.4,22.9,26.6,1,SLxSL,S,L,S,L,Site1.L,CHAD.L,SxS,LxL,TRUE,TRUE,TRUE
43016,Kate,31,42SL,SL,42SL,Site1,SL,90AL,LTS,AL,42xx90,LTSxxSite1,ALxxSL,30.7,1,25.2,0,0,0,SLxAL,S,L,A,L,Site1.L,LTS.L,SxA,LxL,TRUE,TRUE,TRUE
43008,Kate,31,42SL,SL,42SL,Site1,SL,90AL,LTS,AL,42xx90,LTSxxSite1,ALxxSL,107.1,4,24.7,25.5,25.1,24.1,SLxAL,S,L,A,L,Site1.L,LTS.L,SxA,LxL,TRUE,TRUE,TRUE
42987,Kate,31,42SL,SL,42SL,Site1,SL,93SL,CHAD,SL,42xx93,CHADxxSite1,SLxxSL,32,1,24.2,2,0.6,0.5,SLxSL,S,L,S,L,Site1.L,CHAD.L,SxS,LxL,TRUE,TRUE,TRUE
43015,Kate,31,42SL,SL,42SL,Site1,SL,90AL,LTS,AL,42xx90,LTSxxSite1,ALxxSL,47.2,2,19.8,20.9,0,0,SLxAL,S,L,A,L,Site1.L,LTS.L,SxA,LxL,TRUE,TRUE,TRUE
42985,Kate,31,42SL,SL,75AC,Site5,AC,42SL,Site1,SL,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,Site5.C,Site1.L,AxS,CxL,FALSE,FALSE,FALSE
42994,Irene,31,42SL,SL,75AC,Site5,AC,42SL,Site1,SL,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,Site5.C,Site1.L,AxS,CxL,FALSE,FALSE,FALSE
43014,Kate,31,42SL,SL,75AC,Site5,AC,42SL,Site1,SL,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,Site5.C,Site1.L,AxS,CxL,FALSE,FALSE,FALSE
43046,Kate,31,42SL,SL,75AC,Site5,AC,42SL,Site1,SL,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,Site5.C,Site1.L,AxS,CxL,FALSE,FALSE,FALSE
43047,Kate,31,42SL,SL,75AC,Site5,AC,42SL,Site1,SL,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,Site5.C,Site1.L,AxS,CxL,FALSE,FALSE,FALSE
43047,Kate,31,42SL,SL,75AC,Site5,AC,42SL,Site1,SL,42xx75,Site1xxSite5,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,Site5.C,Site1.L,AxS,CxL,FALSE,FALSE,FALSE
42904,Hanhan,8,44AC,AC,44AC,AUS,AC,16SL,CCR,SL,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,AUS.C,CCR.L,AxS,CxL,FALSE,FALSE,FALSE
42906,Hanhan,8,44AC,AC,44AC,AUS,AC,16SL,CCR,SL,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,AUS.C,CCR.L,AxS,CxL,FALSE,FALSE,FALSE
42921,Hanhan,8,44AC,AC,44AC,AUS,AC,16SL,CCR,SL,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,AUS.C,CCR.L,AxS,CxL,FALSE,FALSE,FALSE
42925,Hanhan,8,44AC,AC,44AC,AUS,AC,16SL,CCR,SL,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,AUS.C,CCR.L,AxS,CxL,FALSE,FALSE,FALSE
42933,Kate,8,44AC,AC,44AC,AUS,AC,16SL,CCR,SL,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,AUS.C,CCR.L,AxS,CxL,FALSE,FALSE,FALSE
42904,Hanhan,8,44AC,AC,44AC,AUS,AC,28AL,Kent,AL,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
42954,Kate,8,44AC,AC,44AC,AUS,AC,28AL,Kent,AL,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
42980,Kate,8,44AC,AC,44AC,AUS,AC,28AL,Kent,AL,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
42983,Kate,8,44AC,AC,44AC,AUS,AC,28AL,Kent,AL,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
42990,Kate,8,44AC,AC,44AC,AUS,AC,28AL,Kent,AL,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
42990,Kate,8,44AC,AC,44AC,AUS,AC,28AL,Kent,AL,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,Kent.L,AxA,CxL,FALSE,FALSE,FALSE
43026,Kate,8,44AC,AC,44AC,AUS,AC,87SC,CHAD,SC,44xx87,AUSxxCHAD,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,AUS.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
43027,Kate,8,44AC,AC,44AC,AUS,AC,87SC,CHAD,SC,44xx87,AUSxxCHAD,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,AUS.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
43028,Kate,8,44AC,AC,44AC,AUS,AC,87SC,CHAD,SC,44xx87,AUSxxCHAD,ACxxSC,44.4,1,36.2,0,0,NA,ACxSC,A,C,S,C,AUS.C,CHAD.C,AxS,CxC,TRUE,TRUE,TRUE
42904,Hanhan,8,44AC,AC,44AC,AUS,AC,87SC,CHAD,SC,44xx87,AUSxxCHAD,ACxxSC,91,2,31.5,30,9.8,4.2,ACxSC,A,C,S,C,AUS.C,CHAD.C,AxS,CxC,TRUE,TRUE,TRUE
43030,Kate,8,44AC,AC,44AC,AUS,AC,87SC,CHAD,SC,44xx87,AUSxxCHAD,ACxxSC,106.5,3,30.4,30.9,30.9,1.2,ACxSC,A,C,S,C,AUS.C,CHAD.C,AxS,CxC,TRUE,TRUE,TRUE
42904,Hanhan,8,44AC,AC,44AC,AUS,AC,64AC,PIMX1,AC,44xx64,AUSxxPIMX1,ACxxAC,70.7,2,29.7,29.6,0,0,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42996,Irene,8,44AC,AC,44AC,AUS,AC,64AC,PIMX1,AC,44xx64,AUSxxPIMX1,ACxxAC,105.7,3,29.6,31.6,30.7,0,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42998,Kate,8,44AC,AC,44AC,AUS,AC,64AC,PIMX1,AC,44xx64,AUSxxPIMX1,ACxxAC,132,4,29.6,29.7,29.8,28.4,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42988,Kate,8,44AC,AC,44AC,AUS,AC,64AC,PIMX1,AC,44xx64,AUSxxPIMX1,ACxxAC,103,3,28.8,30.1,30.9,0,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42999,Kate,8,44AC,AC,44AC,AUS,AC,64AC,PIMX1,AC,44xx64,AUSxxPIMX1,ACxxAC,130.8,4,28.3,29.5,28.7,29.9,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42984,Kate,8,44AC,AC,44AC,AUS,AC,64AC,PIMX1,AC,44xx64,AUSxxPIMX1,ACxxAC,129.7,4,28.1,26.7,29.5,29.4,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42905,Hanhan,8,44AC,AC,16SL,CCR,SL,44AC,AUS,AC,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CCR.L,AUS.C,SxA,LxC,FALSE,FALSE,FALSE
42922,Hanhan,8,44AC,AC,16SL,CCR,SL,44AC,AUS,AC,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CCR.L,AUS.C,SxA,LxC,FALSE,FALSE,FALSE
42927,Hanhan,8,44AC,AC,16SL,CCR,SL,44AC,AUS,AC,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CCR.L,AUS.C,SxA,LxC,FALSE,FALSE,FALSE
42927,Hanhan,8,44AC,AC,16SL,CCR,SL,44AC,AUS,AC,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CCR.L,AUS.C,SxA,LxC,FALSE,FALSE,FALSE
42927,Hanhan,8,44AC,AC,16SL,CCR,SL,44AC,AUS,AC,16xx44,AUSxxCCR,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CCR.L,AUS.C,SxA,LxC,FALSE,FALSE,FALSE
43027,Kate,8,44AC,AC,87SC,CHAD,SC,44AC,AUS,AC,44xx87,AUSxxCHAD,ACxxSC,0,0,NA,NA,NA,NA,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,FALSE,FALSE,TRUE
42982,Kate,8,44AC,AC,87SC,CHAD,SC,44AC,AUS,AC,44xx87,AUSxxCHAD,ACxxSC,67.4,3,20.4,19.8,19.9,0,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
43026,Kate,8,44AC,AC,87SC,CHAD,SC,44AC,AUS,AC,44xx87,AUSxxCHAD,ACxxSC,79.7,4,18.4,20,16.2,18.9,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
43028,Kate,8,44AC,AC,87SC,CHAD,SC,44AC,AUS,AC,44xx87,AUSxxCHAD,ACxxSC,41.4,2,17.6,18.4,0,0,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
42939,Kate,8,44AC,AC,87SC,CHAD,SC,44AC,AUS,AC,44xx87,AUSxxCHAD,ACxxSC,51.1,3,14.9,14.8,15.9,0,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
43030,Kate,8,44AC,AC,87SC,CHAD,SC,44AC,AUS,AC,44xx87,AUSxxCHAD,ACxxSC,1.7,0,0.6,NA,NA,NA,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,FALSE,TRUE,TRUE
42939,Kate,8,44AC,AC,28AL,Kent,AL,44AC,AUS,AC,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,Kent.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42956,Kate,8,44AC,AC,28AL,Kent,AL,44AC,AUS,AC,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,Kent.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42962,Kate,8,44AC,AC,28AL,Kent,AL,44AC,AUS,AC,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,Kent.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42962,Kate,8,44AC,AC,28AL,Kent,AL,44AC,AUS,AC,28xx44,AUSxxKent,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,Kent.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
